data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
17/02/2010;14:55:00;66;com vítima;7,1;BR-392/RS;Norte;Tombamento;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0
17/02/2010;16:37:00;69;com vítima;431;BR-116/RS;Norte;Saída de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2
17/02/2010;19:00:00;86;com vítima;12,5;BR-392/RS;Norte;Colisão Traseira;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0
17/02/2010;06:58:00;14;com vítima;588,5;BR-116/RS;Norte;Colisão Traseira;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
19/02/2010;07:49:00;13;sem vítima;438;BR-116/RS;Norte;Saída de Pista;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
20/02/2010;23:40:00;105;com vítima;14,3;BR-293/RS;Norte;Abalr.Sentido Oposto;1;0;0;0;0;0;0;0;0;0;1;0;0;1;2
20/02/2010;22:51:00;103;com vítima;16,7;BR-392/RS;Sul;Tombamento;1;0;0;1;0;0;0;0;0;0;4;0;1;0;0
20/02/2010;05:40:00;15;sem vítima;122,5;BR-293/RS;Norte;Saída de Pista;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
20/02/2010;19:40:00;88;com vítima;556,8;BR-116/RS;Norte;Tombamento;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
21/02/2010;17:41:00;84;com vítima;171,1;BR-392/RS;Sul;Saída de Pista;3;0;0;0;0;0;0;0;0;0;11;1;0;0;0
22/02/2010;03:53:00;13;com vítima;26,4;BR-392/RS;Sul;Saída de Pista;1;0;0;1;0;0;;0;0;0;1;1;0;0;0
22/02/2010;17:32:00;91;sem vítima;26,5;BR-392/RS;Sul;Tombamento;1;0;0;0;0;0;;0;0;0;1;0;0;0;0
22/02/2010;23:06:00;116;sem vítima;65,3;BR-392/RS;Norte;Atropelamento de Animal;1;0;0;0;0;0;;0;0;0;2;0;0;0;0
