concessionaria;ano_do_pnv_snv;rodovia_uf;tipo_pista;sentido;tipo_perfil_de_terreno;km_m_inicial;latitude_inicial;longitude_inicial;latitude_final;km_m_final;longitude_final
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;116,001;-23,053499;-45,608564;-23,057811;117,000;-45,617203
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;127,001;-23,107145;-45,698547;-23,112166;128,000;-45,706687
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;118,001;-23,062091;-45,625794;-23,066538;119,000;-45,634731
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;137,001;-23,151156;-45,783685;-23,155497;138,000;-45,792292
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;133,001;-23,133880;-45,749412;-23,138211;134,000;-45,758001
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;136,001;-23,146825;-45,775096;-23,151156;137,000;-45,783685
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;128,001;-23,112166;-45,706687;-23,116513;129,000;-45,715165
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;147,001;-23,194200;-45,869569;-23,199228;148,000;-45,878019
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;126,001;-23,101774;-45,690714;-23,107145;127,000;-45,698547
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;157,001;-23,254223;-45,941885;-23,259404;158,000;-45,949992
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;159,001;-23,264501;-45,957926;-23,269669;160,000;-45,965975
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;158,001;-23,259404;-45,949992;-23,264501;159,000;-45,957926
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;162,001;-23,279968;-45,982016;-23,285091;163,000;-45,989993
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;146,001;-23,189891;-45,860910;-23,194200;147,000;-45,869569
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;161,001;-23,274822;-45,973999;-23,279968;162,000;-45,982016
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;163,001;-23,285091;-45,989993;-23,290208;164,000;-45,997961
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;165,001;-23,295029;-46,005446;-23,299886;166,000;-46,014385
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;170,001;-23,307578;-46,052374;-23,310753;171,000;-46,061448
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Ondulado;169,001;-23,307316;-46,042776;-23,307578;170,000;-46,052374
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;171,001;-23,310753;-46,061448;-23,314814;172,000;-46,069999
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;173,001;-23,316225;-46,079537;-23,319794;174,000;-46,088637
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;175,001;-23,321607;-46,098062;-23,321740;176,000;-46,107957
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;172,001;-23,314814;-46,069999;-23,316225;173,000;-46,079537
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Ondulado;174,001;-23,319794;-46,088637;-23,321607;175,000;-46,098062
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;177,001;-23,322500;-46,117624;-23,326602;178,000;-46,126257
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;178,001;-23,326602;-46,126257;-23,330999;179,000;-46,134854
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;179,001;-23,330999;-46,134854;-23,335356;180,000;-46,143380
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;176,001;-23,321740;-46,107957;-23,322500;177,000;-46,117624
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;180,001;-23,335356;-46,143380;-23,339821;181,000;-46,151989
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;182,001;-23,344083;-46,160455;-23,348203;183,000;-46,169229
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;181,001;-23,339821;-46,151989;-23,344083;182,000;-46,160455
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;184,001;-23,351286;-46,178363;-23,351823;185,000;-46,187920
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;183,001;-23,348203;-46,169229;-23,351286;184,000;-46,178363
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;185,001;-23,351823;-46,187920;-23,351774;186,000;-46,197647
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Ondulado;186,001;-23,351774;-46,197647;-23,356278;187,000;-46,205758
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Ondulado;188,001;-23,358706;-46,215204;-23,363517;189,000;-46,223437
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;187,001;-23,356278;-46,205758;-23,358706;188,000;-46,215204
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;190,001;-23,367464;-46,232232;-23,370134;191,000;-46,241338
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;189,001;-23,363517;-46,223437;-23,367464;190,000;-46,232232
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;195,001;-23,388150;-46,274422;-23,392007;196,000;-46,283233
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;193,001;-23,379476;-46,257314;-23,384280;194,000;-46,265564
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Ondulado;198,001;-23,399220;-46,300464;-23,401490;199,000;-46,310474
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Montanhoso;197,001;-23,396441;-46,291707;-23,399220;198,000;-46,300464
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;199,001;-23,401490;-46,310474;-23,402623;200,000;-46,319555
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;196,001;-23,392007;-46,283233;-23,396441;197,000;-46,291707
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;202,001;-23,407732;-46,338135;-23,410378;203,000;-46,347347
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;200,001;-23,402623;-46,319555;-23,403227;201,000;-46,329750
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;201,001;-23,403227;-46,329750;-23,407732;202,000;-46,338135
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;203,001;-23,410378;-46,347347;-23,412173;204,000;-46,356987
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Plano;204,001;-23,412173;-46,356987;-23,414599;205,000;-46,366080
NOVADUTRA;1999;BR-116/SP;Principal;Decrescente;Perfil Ondulado;209,001;-23,425139;-46,402613;-23,428875;210,200;-46,411538
NOVADUTRA;1999;BR-116/SP;Marginal;Decrescente;Perfil Plano;210,201;-23,428875;-46,411538;-23,432661;211,000;-46,420536
NOVADUTRA;1999;BR-116/SP;Marginal;Decrescente;Perfil Plano;222,001;-23,472153;-46,519613;-23,477240;223,000;-46,527735
NOVADUTRA;1999;BR-116/RJ;Marginal;Decrescente;Perfil Plano;167,001;-22,800611;-43,352771;-22,795890;168,000;-43,361171
NOVADUTRA;1999;BR-116/RJ;Marginal;Decrescente;Perfil Plano;168,001;-22,795890;-43,361171;-22,791074;169,000;-43,369602
NOVADUTRA;1999;BR-116/RJ;Marginal;Decrescente;Perfil Plano;169,001;-22,791074;-43,369602;-22,786433;170,000;-43,377682
NOVADUTRA;1999;BR-116/RJ;Marginal;Decrescente;Perfil Plano;170,001;-22,786433;-43,377682;-22,782575;171,000;-43,386389
NOVADUTRA;1999;BR-116/RJ;Marginal;Decrescente;Perfil Plano;171,001;-22,782575;-43,386389;-22,778823;172,000;-43,395296
NOVADUTRA;1999;BR-116/RJ;Marginal;Decrescente;Perfil Plano;172,001;-22,778823;-43,395296;-22,773426;173,000;-43,403036
NOVADUTRA;1999;BR-116/RJ;Marginal;Decrescente;Perfil Plano;173,001;-22,773426;-43,403036;-22,768127;174,000;-43,410602
NOVADUTRA;1999;BR-116/RJ;Marginal;Decrescente;Perfil Plano;174,001;-22,768127;-43,410602;-22,763428;175,000;-43,419163
NOVADUTRA;1999;BR-116/RJ;Marginal;Decrescente;Perfil Plano;175,001;-22,763428;-43,419163;-22,759068;176,000;-43,427723
NOVADUTRA;1999;BR-116/RJ;Marginal;Decrescente;Perfil Plano;176,001;-22,759068;-43,427723;-22,753943;177,000;-43,435186
NOVADUTRA;1999;BR-116/RJ;Marginal;Decrescente;Perfil Plano;177,001;-22,753943;-43,435186;-22,747236;178,200;-43,444663
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;178,201;-22,747236;-43,444663;-22,743174;179,000;-43,450742
NOVADUTRA;1999;BR-116/RJ;Marginal;Decrescente;Perfil Plano;181,001;-22,739090;-43,469689;-22,738312;182,000;-43,479446
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;182,001;-22,738312;-43,479446;-22,737519;183,000;-43,489369
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;179,001;-22,743174;-43,450742;-22,738724;180,499;-43,465180
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;187,001;-22,740279;-43,526123;-22,737784;188,000;-43,535519
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;188,001;-22,737784;-43,535519;-22,735881;189,000;-43,545052
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;189,001;-22,735881;-43,545052;-22,734707;190,000;-43,554645
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;190,001;-22,734707;-43,554645;-22,729869;191,000;-43,562961
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;192,001;-22,729965;-43,572316;-22,729104;193,000;-43,582149
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;193,001;-22,729104;-43,582149;-22,730010;194,000;-43,591578
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;195,001;-22,731493;-43,601203;-22,729810;196,000;-43,610742
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;197,001;-22,731625;-43,620109;-22,729352;198,000;-43,629215
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;196,001;-22,729810;-43,610742;-22,731625;197,000;-43,620109
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;194,001;-22,730010;-43,591578;-22,731493;195,000;-43,601203
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;198,001;-22,729352;-43,629215;-22,727900;199,000;-43,639019
NOVADUTRA;1999;BR-116/RJ;Marginal;Decrescente;Perfil Plano;180,500;-22,738724;-43,465180;-22,739090;181,000;-43,469689
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;199,001;-22,727900;-43,639019;-22,726379;200,000;-43,649325
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;200,001;-22,726379;-43,649325;-22,725045;201,000;-43,658370
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;203,001;-22,721911;-43,677628;-22,720419;204,000;-43,686961
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;202,001;-22,723595;-43,667927;-22,721911;203,000;-43,677628
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;204,001;-22,720419;-43,686961;-22,719070;205,000;-43,696635
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;201,001;-22,725045;-43,658370;-22,723595;202,000;-43,667927
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;205,001;-22,719070;-43,696635;-22,717702;206,000;-43,706384
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;206,001;-22,717702;-43,706384;-22,716375;207,000;-43,715864
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Ondulado;207,001;-22,716375;-43,715864;-22,714989;208,000;-43,725787
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;208,001;-22,714989;-43,725787;-22,712602;209,000;-43,734712
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;209,001;-22,712602;-43,734712;-22,705335;210,000;-43,740060
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;210,001;-22,705335;-43,740060;-22,701570;211,000;-43,749084
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Ondulado;211,001;-22,701570;-43,749084;-22,700986;212,000;-43,758353
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;212,001;-22,700986;-43,758353;-22,697275;213,000;-43,766666
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;213,001;-22,697275;-43,766666;-22,693255;214,000;-43,774710
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;214,001;-22,693255;-43,774710;-22,692579;215,000;-43,783600
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;215,001;-22,692579;-43,783600;-22,689241;216,000;-43,792802
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;216,001;-22,689241;-43,792802;-22,689628;217,000;-43,802166
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;217,001;-22,689628;-43,802166;-22,686679;218,000;-43,811332
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Montanhoso;220,001;-22,670767;-43,818088;-22,663940;221,000;-43,821647
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Montanhoso;219,001;-22,678890;-43,814525;-22,670767;220,000;-43,818088
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Montanhoso;222,001;-22,660735;-43,827748;-22,655923;223,000;-43,821025
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Montanhoso;221,001;-22,663940;-43,821647;-22,660735;222,000;-43,827748
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Montanhoso;223,001;-22,655923;-43,821025;-22,652700;224,000;-43,822873
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Montanhoso;224,001;-22,652700;-43,822873;-22,652206;225,000;-43,831320
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;226,001;-22,657256;-43,837776;-22,663690;227,000;-43,840775
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Montanhoso;225,001;-22,652206;-43,831320;-22,657256;226,000;-43,837776
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;228,001;-22,666319;-43,846708;-22,669407;229,000;-43,854866
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;229,001;-22,669407;-43,854866;-22,665742;230,000;-43,863290
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;227,001;-22,663690;-43,840775;-22,666319;228,000;-43,846708
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;230,001;-22,665742;-43,863290;-22,664768;231,000;-43,872693
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;232,001;-22,665009;-43,882151;-22,658933;233,000;-43,889059
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;234,001;-22,650826;-43,893057;-22,642553;235,000;-43,897477
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;235,001;-22,642553;-43,897477;-22,635148;236,000;-43,902517
NOVADUTRA;1999;BR-116/RJ;Principal;Decrescente;Perfil Plano;236,001;-22,635148;-43,902517;-22,630076;237,000;-43,910353
